ExperimentID;participantID;date;PosRx;PosRy;PosRz;QuaternionRotw;QuaternionRotx;QuaternionRoty;QuaternionRotz;targetNumber;condition;aim_number;PosTargetx;PosTargety;PosTargetz
0,25;1,769769;-0,8081996;0
0,65;1,7402;-0,85;0
00001;002;63711848961,7961;0,06901118;0,7276815;0,7749721;-0,5290844;-0,177671;0,8014782;-0,2147917;0;1;48;305,831;-0,01522802;0,7226787;0,8125273;
00001;002;63711848967,5266;-0,244144;0,7307724;0,7745908;-0,6851633;-0,1915164;0,6812794;-0,1724271;3;1;49;311,5616;-0,2849998;0,7265865;0,8229162;
00001;002;63711848971,816;0,06146381;0,7279567;0,7725967;-0,5928749;-0,1510624;0,7651467;-0,2005742;0;1;50;315,8506;-0,01522802;0,7226787;0,8125273;
00001;002;63711848976,686;-0,04656589;0,7273807;0,9530331;-0,7251669;-0,181597;0,6413388;-0,1727427;5;1;51;320,7207;-0,1175249;0,7244738;1,009446;
00001;002;63711848981,9699;-0,1266514;0,7287213;0,7695385;-0,6091098;-0,2158637;0,7374619;-0,1963118;2;1;52;326,0043;-0,1950759;0,7252839;0,8194532;
00001;002;63711848988,794;0,02788169;0,7264135;1,00244;-0,7338514;-0,2382255;0,6178187;-0,1516931;6;1;53;332,8285;-0,03520092;0,7233902;1,073297;
00001;002;63711848992,6099;0,00854992;0,7261625;1,024295;-0,7376141;-0,2222885;0,6219109;-0,1404999;6;1;54;336,6445;-0,03520092;0,7233902;1,073297;
00001;002;63711848996,1705;-0,2233166;0,7299582;0,7684498;-0,6282617;-0,18968;0,7328745;-0,1794536;3;1;55;340,2056;-0,2849998;0,7265865;0,8229162;
00001;002;63711849000,5126;0,04994971;0,7276925;0,7687026;-0,5316201;-0,1886625;0,7988252;-0,2089615;0;1;56;344,5475;-0,01522802;0,7226787;0,8125273;
00001;002;63711849005,5038;-0,05594617;0,7283694;0,779245;-0,5486723;-0,1640889;0,7969049;-0,1922921;1;1;57;349,539;-0,105152;0,7239813;0,8159903;
00001;002;63711849009,9229;0,01052652;0,7752445;1,025727;-0,01863565;0,1254102;-0,08877405;-0,9879496;6;1;58;353,9577;-0,03520092;0,7233902;1,073297;
00001;002;63711849014,1602;0,005624529;0,727253;1,01357;-0,6695958;-0,1841883;0,7007673;-0,1632215;6;1;59;358,1954;-0,03520092;0,7233902;1,073297;
00001;002;63711849017,7574;0,004303481;0,7269597;1,027354;-0,6799562;-0,1499666;0,6913451;-0,1929031;6;1;60;361,792;-0,03520092;0,7233902;1,073297;
00001;002;63711849021,7117;-0,06936185;0,7275747;0,9455957;-0,5853152;-0,1405021;0,7729767;-0,2004302;5;1;61;365,7465;-0,1175249;0,7244738;1,009446;
00001;002;63711849025,6437;-0,2406498;0,7304378;0,7842557;-0,646993;-0,177103;0,7196247;-0,1793736;3;1;62;369,6783;-0,2849998;0,7265865;0,8229162;
00001;002;63711849030,7131;-0,01878468;0,7280179;0,9893243;-0,6890715;-0,1766419;0,6865329;-0,150502;6;1;63;374,7478;-0,03520092;0,7233902;1,073297;
00001;002;63711849034,3222;-0,1102614;0,7280979;0,8555667;-0,6288269;-0,2360117;0,7218373;-0,166812;4;1;64;378,3566;-0,1730491;0,7251316;0,9212871;
00001;002;63711849038,0415;-0,1212566;0,7281413;0,8696609;-0,6317732;-0,2258692;0,7178698;-0,1857651;4;1;65;382,0767;-0,1730491;0,7251316;0,9212871;
00001;002;63711849042,2019;-0,1021303;0,7276608;0,8635034;-0,5901456;-0,2366176;0,7436875;-0,2065653;4;1;66;386,237;-0,1730491;0,7251316;0,9212871;
00001;002;63711849045,4129;0,04408567;0,7280441;0,7725549;-0,4819156;-0,1709579;0,8349684;-0,2033676;0;1;67;389,4481;-0,01522802;0,7226787;0,8125273;
00001;002;63711849048,9208;-0,1310256;0,728951;0,8854451;-0,6321976;-0,1958746;0,7278386;-0,1794723;4;1;68;392,9557;-0,1730491;0,7251316;0,9212871;
00001;002;63711849052,8974;-0,1480945;0,7292046;0,7746279;-0,6080877;-0,1976323;0,7455909;-0,1877902;2;1;69;396,9327;-0,1950759;0,7252839;0,8194532;
00001;002;63711849057,286;-0,1503193;0,7288558;0,7788976;-0,6111664;-0,2238357;0,7367123;-0,1833805;2;1;70;401,3208;-0,1950759;0,7252839;0,8194532;
00001;002;63711849061,1739;-0,0807227;0,727486;0,9561663;-0,6481981;-0,2109835;0,7076662;-0,1858331;5;1;71;405,2091;-0,1175249;0,7244738;1,009446;
00001;002;63711849064,8705;0,004034415;0,7273148;1,015285;-0,6875342;-0,1771095;0,6861987;-0,158305;6;1;72;408,9049;-0,03520092;0,7233902;1,073297;
00001;002;63711849068,6681;-0,004362012;0,7278051;1,032283;-0,7085167;-0,1580056;0,6677591;-0,1647307;6;1;73;412,7032;-0,03520092;0,7233902;1,073297;
00001;002;63711849072,5224;-0,0763529;0,7282172;0,7824797;-0,5192047;-0,1673673;0,810058;-0,21499;1;1;74;416,5576;-0,105152;0,7239813;0,8159903;
00001;002;63711849076,8733;-0,08074201;0,7284323;0,9494866;-0,6407979;-0,1573021;0,7291747;-0,1814893;5;1;75;420,9081;-0,1175249;0,7244738;1,009446;
00001;002;63711849080,8652;-0,2493287;0,7307067;0,7704885;-0,6313848;-0,172889;0,7325019;-0,1868254;3;1;76;424,9004;-0,2849998;0,7265865;0,8229162;
00001;002;63711849085,7122;-0,1328946;0,7286433;0,8752254;-0,5723691;-0,1754526;0,7778945;-0,1910241;4;1;77;429,7475;-0,1730491;0,7251316;0,9212871;
00001;002;63711849092,4261;-0,1220844;0,7280924;0,869293;-0,5336574;-0,1941087;0,793456;-0,218996;4;1;78;436,4606;-0,1730491;0,7251316;0,9212871;
00001;002;63711849098,4026;-0,2367168;0,7303171;0,7625787;-0,5740669;-0,1900647;0,7726296;-0,1933032;3;1;79;442,4371;-0,2849998;0,7265865;0,8229162;
00001;002;63711849105,6238;-0,06469215;0,7278373;0,7851555;-0,3197521;-0,1340583;0,9026776;-0,2548731;1;1;80;449,6591;-0,105152;0,7239813;0,8159903;
00001;002;63711849110,6107;-0,2756097;0,7307277;0,7786007;0,5548146;0,1494815;-0,7954623;0,1925508;3;1;81;454,6453;-0,2849998;0,7265865;0,8229162;
00001;002;63711849122,8586;-0,06483117;0,7271813;0,9575943;-0,6211861;-0,2570502;0,7216095;-0,1653262;5;1;82;466,8939;-0,1175249;0,7244738;1,009446;
00001;002;63711849127,3973;-0,001804733;0,7271336;1,006724;-0,66197;-0,2506802;0,6929805;-0,1368696;6;1;83;471,4326;-0,03520092;0,7233902;1,073297;
00001;002;63711849131,8657;0,05150522;0,7279121;0,7803247;-0,5259852;-0,1871247;0,8072841;-0,1913539;0;1;84;475,9008;-0,01522802;0,7226787;0,8125273;
00001;002;63711849136,2546;-0,1402184;0,7284928;0,8925984;-0,5810887;-0,1710407;0,7722063;-0,1917775;4;1;85;480,2891;-0,1730491;0,7251316;0,9212871;
00001;002;63711849140,7352;-0,08499645;0,7275829;0,9550608;-0,6198559;-0,191919;0,7365667;-0,1908284;5;1;86;484,7698;-0,1175249;0,7244738;1,009446;
00001;002;63711849144,7;-0,04428368;0,7286295;0,7768872;-0,4849746;-0,1299566;0,8386365;-0,2111864;1;1;87;488,7349;-0,105152;0,7239813;0,8159903;
00001;002;63711849150,5636;-0,05553691;0,7279293;0,8006788;-0,4494217;-0,1792759;0,8452132;-0,2269249;1;1;88;494,599;-0,105152;0,7239813;0,8159903;
00001;002;63711849155,0632;-0,0695081;0,7280856;0,7974462;-0,457484;-0,171467;0,8414031;-0,2309725;1;1;89;499,0982;-0,105152;0,7239813;0,8159903;
00001;002;63711849161,4884;-0,07844497;0,7280814;0,800379;-0,4808381;-0,1816713;0,8279371;-0,2242997;1;1;90;505,5231;-0,105152;0,7239813;0,8159903;
00001;002;63711849164,5265;-0,03926147;0,7277444;0,801895;-0,4229307;-0,1620661;0,8593079;-0,2376007;1;1;91;508,5615;-0,105152;0,7239813;0,8159903;
00001;002;63711849168,6259;-0,1309021;0,7280738;0,9005731;-0,5651255;-0,2464299;0,7617607;-0,1990635;4;1;92;512,6605;-0,1730491;0,7251316;0,9212871;
00001;002;63711849172,6684;-0,1378717;0,7283941;0,789497;-0,5218052;-0,2224493;0,7917812;-0,2265353;2;1;93;516,7036;-0,1950759;0,7252839;0,8194532;
00001;002;63711849184,2403;-0,1405845;0,7290407;0,8060772;-0,6027318;-0,1559366;0,7581715;-0,193841;2;1;94;528,2753;-0,1950759;0,7252839;0,8194532;
00001;002;63711849187,5361;0,06358743;0,7275437;0,7961128;-0,4665826;-0,1579865;0,8429456;-0,2162952;0;1;95;531,5706;-0,01522802;0,7226787;0,8125273;
00001;002;63711849190,5861;0,05231628;0,7276174;0,7970591;-0,4845515;-0,1422165;0,8353622;-0,2171507;0;1;96;534,6205;-0,01522802;0,7226787;0,8125273;
00001;002;63711849195,4114;-0,04995966;0,7281349;0,7926938;-0,5326363;-0,1644477;0,8043953;-0,2054359;1;1;97;539,4466;-0,105152;0,7239813;0,8159903;
00001;002;63711849198,8952;-0,1763967;0,7292829;0,7854044;-0,586283;-0,2065514;0,7589316;-0,1939883;2;1;98;542,9305;-0,1950759;0,7252839;0,8194532;
00001;002;63711849202,4548;-0,2545923;0,730455;0,7877811;-0,6544079;-0,2119568;0,7049658;-0,1727652;3;1;99;546,49;-0,2849998;0,7265865;0,8229162;
00001;002;63711849206,476;-0,1390056;0,7286972;0,790738;-0,6284963;-0,2067732;0,7256616;-0,1888188;2;1;100;550,5104;-0,1950759;0,7252839;0,8194532;
00001;002;63711849210,3082;-0,1061382;0,7279971;0,9124311;-0,6238948;-0,1613725;0,7393214;-0,1952386;4;1;101;554,3427;-0,1730491;0,7251316;0,9212871;
00001;002;63711849213,6851;-0,01704171;0,7280288;0,7813081;-0,5037917;-0,1488255;0,8245001;-0,2103438;1;1;102;557,7195;-0,105152;0,7239813;0,8159903;
00001;002;63711849217,4266;-0,06586426;0,7278162;0,9579366;-0,6330719;-0,1611918;0,7355348;-0,1795154;5;1;103;561,4611;-0,1175249;0,7244738;1,009446;
00001;002;63711849238,9604;-0,0876929;0,7273981;0,9649777;-0,6088941;-0,1958193;0,7436551;-0,1946275;5;1;104;582,9957;-0,1175249;0,7244738;1,009446;
00001;002;63711849242,6243;-0,04753889;0,7278845;0,7932606;-0,455885;-0,1633503;0,8444285;-0,2289675;1;1;105;586,6593;-0,105152;0,7239813;0,8159903;
00001;002;63711849246,4101;-0,07465846;0,7282994;0,7932954;-0,4524105;-0,1399438;0,8522045;-0,2224587;1;1;106;590,4449;-0,105152;0,7239813;0,8159903;
00001;002;63711849250,3531;-0,1333119;0,7283247;0,8776739;-0,5545648;-0,1604765;0,7909123;-0,2028868;4;1;107;594,3884;-0,1730491;0,7251316;0,9212871;
00001;002;63711849254,0731;-0,1678215;0,7291776;0,7843049;-0,5721273;-0,1774199;0,7749981;-0,2014212;2;1;108;598,1078;-0,1950759;0,7252839;0,8194532;
00001;002;63711849257,3237;-0,08424929;0,727594;0,9525309;-0,6053948;-0,1737819;0,7515973;-0,1959553;5;1;109;601,3588;-0,1175249;0,7244738;1,009446;
00001;002;63711849260,4472;-0,04653931;0,7280527;0,775663;-0,4553114;-0,1531755;0,8478901;-0,2243011;1;1;110;604,4818;-0,105152;0,7239813;0,8159903;
00001;002;63711849265,8779;-0,06387498;0,7270074;0,9336574;-0,566478;-0,2133488;0,7672279;-0,2120054;5;1;111;609,9129;-0,1175249;0,7244738;1,009446;
00001;002;63711849269,8179;-0,002913942;0,7271037;0,9728027;-0,6275712;-0,1852593;0,7335891;-0,1835224;6;1;112;613,853;-0,03520092;0,7233902;1,073297;
00001;002;63711849272,494;0,05683459;0,7276821;0,7705156;-0,4585304;-0,1454978;0,8478377;-0,2230504;0;1;113;616,5284;-0,01522802;0,7226787;0,8125273;
00001;002;63711849276,6363;-0,136805;0,7287985;0,7772331;-0,5551398;-0,2120166;0,7779722;-0,2040296;2;1;114;620,6713;-0,1950759;0,7252839;0,8194532;
00001;002;63711849280,4812;-0,135871;0,7287114;0,783759;-0,5178954;-0,2232699;0,7971385;-0,2156508;2;1;115;624,516;-0,1950759;0,7252839;0,8194532;
00001;002;63711849284,8638;0,00374615;0,7263674;0,9843754;-0,6331517;-0,2306773;0,7131406;-0,1932291;6;1;116;628,8986;-0,03520092;0,7233902;1,073297;
00001;002;63711849290,7325;-0,01310786;0,7271758;1,002582;-0,6237721;-0,1993979;0,7343481;-0,1785547;6;1;117;634,7673;-0,03520092;0,7233902;1,073297;
00001;002;63711849294,9442;0,03808469;0,7276333;0,7793457;-0,4529639;-0,1591897;0,8464193;-0,2303405;0;1;118;638,9787;-0,01522802;0,7226787;0,8125273;
00001;002;63711849299,5452;-0,1663447;0,7288423;0,7892188;-0,5453897;-0,2197195;0,779045;-0,2176287;2;1;119;643,58;-0,1950759;0,7252839;0,8194532;
00001;002;63711849303,354;0,07158034;0,7273836;0,7894099;-0,4321084;-0,1642065;0,8557214;-0,2325071;0;1;120;647,3892;-0,01522802;0,7226787;0,8125273;
00001;002;63711849315,0593;-0,00709493;0,7265298;1,028527;-0,6556968;-0,2304556;0,6965921;-0,1780771;6;1;121;659,0944;-0,03520092;0,7233902;1,073297;
00001;002;63711849318,4896;-0,01389795;0,7267764;1,026891;-0,660263;-0,2082137;0,6982484;-0,182069;6;1;122;662,5244;-0,03520092;0,7233902;1,073297;
00001;002;63711849321,616;-0,1585246;0,7290193;0,7794541;-0,5755138;-0,2039333;0,7653855;-0,2034212;2;1;123;665,6514;-0,1950759;0,7252839;0,8194532;
00001;002;63711849324,487;0,06327495;0,7273585;0,778144;-0,4249268;-0,1771806;0,8555062;-0,2369673;0;1;124;668,5217;-0,01522802;0,7226787;0,8125273;
00001;002;63711849327,3198;0,04368158;0,7275727;0,7739841;-0,4255012;-0,1632707;0,8574435;-0,2389189;0;1;125;671,3543;-0,01522802;0,7226787;0,8125273;
00001;002;63711849330,4287;-0,05010911;0,7282526;0,7738812;-0,5106037;-0,2040186;0,8074525;-0,2137306;1;1;126;674,464;-0,105152;0,7239813;0,8159903;
00001;002;63711849333,8318;-0,06729468;0,7272583;0,9590641;-0,6366081;-0,2378218;0,7106484;-0,1820713;5;1;127;677,8666;-0,1175249;0,7244738;1,009446;
00001;002;63711849336,9538;0,001908162;0,7265083;1,001827;-0,6632289;-0,2202392;0,6917787;-0,1818362;6;1;128;680,9891;-0,03520092;0,7233902;1,073297;
00001;002;63711849340,0342;-0,05906099;0,7284493;0,7625982;-0,5162104;-0,2128585;0,8041725;-0,2037763;1;1;129;684,0695;-0,105152;0,7239813;0,8159903;
00001;002;63711849344,4653;-0,08656113;0,7282289;0,9726223;-0,6516737;-0,1957208;0,7130391;-0,1690864;5;1;130;688,4997;-0,1175249;0,7244738;1,009446;
00001;002;63711849347,5176;-0,07486129;0,7277101;0,97759;-0,6621553;-0,2049158;0,6998155;-0,1726795;5;1;131;691,5527;-0,1175249;0,7244738;1,009446;
00001;002;63711849350,6128;-0,02103604;0,7280413;0,7796046;-0,5291987;-0,1552947;0,8068626;-0,211672;1;1;132;694,648;-0,105152;0,7239813;0,8159903;
00001;002;63711849354,009;-0,0546868;0,7274642;0,9549386;-0,6613331;-0,1957118;0,7010093;-0,1814429;5;1;133;698,0436;-0,1175249;0,7244738;1,009446;
00001;002;63711849357,9739;-0,07445739;0,727452;0,954837;-0,6425499;-0,2295685;0,7130103;-0,1613825;5;1;134;702,0086;-0,1175249;0,7244738;1,009446;
00001;002;63711849361,0348;-0,04027662;0,7284264;0,7829493;-0,5446252;-0,1846448;0,7940549;-0,1968919;1;1;135;705,0701;-0,105152;0,7239813;0,8159903;
