ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;011;63734303337,8991;0;-0,06981317;0;128;907,9468;905,2606;906,3701;907,5732;
00001;011;63734303340,4259;0;0,03490658;0;129;910,4731;908,2161;909,0038;910,1436;
00001;011;63734303343,0647;0;0,03490658;0;130;913,1125;910,7217;911,5975;912,91;
00001;011;63734303346,3331;0;0,1745329;0;131;916,3803;913,1428;914,2763;916,027;
00001;011;63734303348,9459;1;-0,1396263;1;132;918,9937;916,6108;917,3617;918,7017;
00001;011;63734303351,7192;1;-0,2268928;1;133;921,7665;919,2473;920,1083;921,4488;
00001;011;63734303354,3963;1;-0,03490658;1;134;924,4432;922,0388;922,9499;924,1162;
00001;011;63734303357,2113;1;-0,1745329;1;135;927,2582;924,6749;925,5138;926,9113;
00001;011;63734303359,9769;0;0,1047198;0;136;930,0242;927,4946;928,4125;929,6301;
00001;011;63734303362,4778;1;-0,1396263;1;137;932,5256;930,2688;931,0521;932,216;
00001;011;63734303365,2654;1;-0,08726647;1;138;935,3124;932,7672;933,6236;934,9396;
00001;011;63734303368,3361;1;-0,2268928;1;139;938,3831;935,6145;936,5616;937,9791;
00001;011;63734303372,4565;0;0,08726647;0;140;942,504;938,7035;939,8156;942,1797;
00001;011;63734303376,2004;0;0,2268928;0;141;946,2477;942,8407;943,8168;945,9255;
00001;011;63734303379,7746;0;0,1745329;0;142;949,8218;946,5495;947,7432;949,5851;
00001;011;63734303383,637;0;0;0;143;953,6848;949,852;951,7457;953,3262;
00001;011;63734303387,2433;0;0,1396263;0;144;957,2902;954,07;954,9716;957,0027;
00001;011;63734303390,3208;0;0,2268928;0;145;960,3679;957,652;958,5919;959,9199;
00001;011;63734303393,1677;1;-0,08726647;1;146;963,2155;960,6906;961,5562;962,874;
00001;011;63734303395,8615;1;-0,1745329;1;147;965,9091;963,475;964,3627;965,5381;
00001;011;63734303398,7641;1;0;1;148;968,8114;966,2432;967,1332;968,4647;
00001;011;63734303402,1242;0;0,1047198;0;149;972,1716;969,2141;970,2271;971,7957;
00001;011;63734303405,4872;0;0,03490658;0;150;975,5345;972,5588;973,6468;975,2727;
