ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;018;63735181184,7356;1;0;2;175;713,6069;710,0511;711,421;712,5466;
00002;018;63735181187,8395;0;0,05235988;0;176;716,7112;713,6349;714,9122;716,3516;
00002;018;63735181191,9219;1;-0,1047198;1;177;720,7938;717,3625;718,6401;720,2477;
00002;018;63735181195,7906;0;0,1047198;0;178;724,6618;721,1098;722,5267;723,8776;
00002;018;63735181198,7138;0;0,1047198;0;179;727,5858;724,6901;726,0633;727,2015;
00002;018;63735181201,7092;0;0,03490658;0;180;730,5808;727,6144;728,9738;730,1566;
00002;018;63735181205,282;0;0,1570796;0;181;734,1539;730,6074;732,0803;733,6596;
00002;018;63735181208,4836;0;0,1570796;0;182;737,3556;734,1811;735,6274;736,7641;
00002;018;63735181211,8148;1;-0,2268928;0;183;740,6866;737,391;738,8057;740,244;
00002;018;63735181215,1602;0;0,1047198;0;184;744,0317;740,7134;742,0124;743,6263;
00002;018;63735181218,1859;1;-0,06981317;1;185;747,0578;744,0598;745,4119;746,6099;
00002;018;63735181221,2701;1;-0,1047198;2;186;750,1413;747,0851;748,5176;749,7974;
00002;018;63735181224,1985;0;0,05235988;0;187;753,0705;750,2134;751,414;752,6487;
00002;018;63735181227,7291;0;0,08726647;0;188;756,6005;753,1038;754,6332;755,7898;
00002;018;63735181230,717;1;-0,2268928;3;189;759,5883;756,6292;757,9789;759,1974;
00002;018;63735181233,7986;0;-0,03490658;0;190;762,6705;759,6171;761,0925;762,2674;
00002;018;63735181237,1102;1;-0,08726647;2;191;765,9823;762,6978;764,4061;765,5496;
00002;018;63735181240,4292;1;-0,1570796;2;192;769,3003;766,0153;767,4872;768,533;
00002;018;63735181243,9456;0;0,03490658;0;193;772,8171;769,3271;770,55;771,9043;
00002;018;63735181247,3446;0;0,03490658;0;194;776,216;772,8449;774,1858;775,6391;
00002;018;63735181254,4398;0;0,06981317;0;195;783,3115;779,1291;780,6235;781,9081;
00002;018;63735181257,6738;1;-0,08726647;0;196;786,5454;783,3391;784,8566;786,1515;
00002;018;63735181260,75;1;-0,06981317;0;197;789,6217;786,5724;787,8979;789,1581;
00002;018;63735181264,2282;0;0,06981317;0;198;793,1002;789,7297;790,9901;792,1948;
00002;018;63735181267,6258;0;0,2268928;0;199;796,4977;793,1289;794,546;795,8969;
00002;018;63735181270,7265;0;0;0;200;799,5978;796,5248;797,868;799,0829;
00002;018;63735181273,5118;1;-0,03490658;3;201;802,3832;799,6317;800,7818;801,9138;
00002;018;63735181276,583;1;-0,1047198;1;202;805,4547;802,4103;803,6328;804,9623;
00002;018;63735181282,0948;0;0,05235988;0;203;810,9662;807,7359;809,4534;810,5593;
00002;018;63735181285,3843;1;-0,1570796;1;204;814,2554;810,9941;812,3006;813,7767;
00002;018;63735181288,3624;1;-0,08726647;3;205;817,2335;814,2816;815,6614;816,7737;
00002;018;63735181291,3738;0;0,1047198;0;206;820,2457;817,2643;818,6906;819,8867;
00002;018;63735181294,1512;1;-0,08726647;1;207;823,0225;820,2733;821,4979;822,6255;
00002;018;63735181296,8914;1;-0,05235988;3;208;825,7625;823,05;824,2095;825,3115;
00002;018;63735181299,7287;1;0;3;209;828,6;825,7888;827,0284;828,2292;
00002;018;63735181302,476;0;0,03490658;0;210;831,348;828,6294;829,7762;830,9415;
00002;018;63735181305,4052;0;0,2268928;0;211;834,2769;831,3779;832,7018;833,8912;
00002;018;63735181310,7286;1;-0,1047198;3;212;839,6;834,3077;835,6944;836,7632;
00002;018;63735181314,0598;0;0,2268928;0;213;842,9312;839,6268;841,1351;842,5291;
