ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;017;63734209057,5595;1;-0,03490658;1;176;780,761;778,0428;779,1334;780,5384;
00002;017;63734209063,1336;0;0,08726647;0;177;786,3349;780,7783;781,8607;785,9543;
00002;017;63734209066,074;0;0,2268928;0;178;789,2762;786,3552;787,6544;789,0354;
00002;017;63734209068,7725;1;-0,1047198;1;179;791,9742;789,5303;790,7215;791,8159;
00002;017;63734209071,5775;1;-0,2268928;1;180;794,7791;792,1537;792,9891;794,6605;
00002;017;63734209074,402;1;-0,03490658;1;181;797,6033;794,8104;795,7534;797,2667;
00002;017;63734209076,6913;1;-0,1047198;1;182;799,8927;797,6212;798,578;799,7465;
00002;017;63734209078,8301;1;-0,06981317;1;183;802,0313;799,9117;800,862;801,8364;
00002;017;63734209081,1034;1;-0,1745329;1;184;804,305;802,0492;802,9966;804,1246;
00002;017;63734209083,5725;1;-0,1745329;1;185;806,7743;804,3239;805,2422;806,4838;
00002;017;63734209085,8389;0;0,1745329;0;186;809,0404;806,7984;807,7778;808,9058;
00002;017;63734209088,3272;1;-0,08726647;1;187;811,529;809,067;809,9221;811,3411;
00002;017;63734209091,9502;0;-0,06981317;0;188;815,1514;811,5485;812,536;814,9083;
00002;017;63734209094,5624;1;0,03490658;1;189;817,7645;815,1702;816,1423;817,5714;
00002;017;63734209097,2583;0;0;0;190;820,4604;817,7903;818,7596;820,0869;
00002;017;63734209101,1864;0;0,2268928;0;191;824,3882;820,4794;821,5385;824,0075;
00002;017;63734209105,0738;1;-0,03490658;1;192;828,275;824,4118;825,3573;827,3111;
00002;017;63734209108,9723;1;0,08726647;1;193;832,1738;828,2942;829,3432;831,1758;
00002;017;63734209111,7119;0;0,06981317;0;194;834,9133;832,1916;833,3428;834,6669;
00002;017;63734209113,7637;1;-0,2268928;1;195;836,9653;834,9326;835,8177;836,8411;
00002;017;63734209116,6112;0;-0,1047198;0;196;839,8132;836,9833;837,8458;839,1868;
00002;017;63734209119,0145;0;0,1396263;0;197;842,216;839,8398;840,8524;841,9724;
00002;017;63734209121,8168;1;-0,03490658;1;198;845,0186;842,2345;843,1281;844,4205;
00002;017;63734209124,6327;0;0,08726647;0;199;847,8344;845,0374;846,0154;847,5396;
00002;017;63734209126,9669;0;0,1047198;0;200;850,1681;847,8604;848,7751;849,8864;
00002;017;63734209129,5479;1;0,08726647;1;201;852,7493;850,1865;851,2076;852,4941;
00002;017;63734209132,4171;0;0,1047198;0;202;855,6188;852,7673;853,7067;855,2269;
00002;017;63734209134,7726;1;-0,1396263;1;203;857,9741;855,6374;856,6625;857,7509;
00002;017;63734209137,1996;0;0,03490658;0;204;860,4009;857,9918;858,8802;859,9631;
00002;017;63734209139,3418;1;-0,1396263;1;205;862,5435;860,4268;861,3253;862,2789;
00002;017;63734209141,5871;1;-0,1745329;1;206;864,7885;862,5615;863,5348;864,5542;
00002;017;63734209143,6865;1;-0,1047198;1;207;866,8882;864,8072;865,6704;866,6757;
00002;017;63734209145,8433;0;-0,06981317;0;208;869,0446;866,9064;867,9313;868,8571;
00002;017;63734209151,8962;0;0,06981317;0;209;875,0979;869,0682;869,9789;873,7576;
00002;017;63734209154,9726;0;0,2268928;0;210;878,1741;875,1158;876,3695;877,6895;
00002;017;63734209157,9281;1;0,03490658;1;211;881,1304;878,1922;879,2388;880,8745;
00002;017;63734209161,1126;0;0,1745329;0;212;884,3145;881,149;882,1259;883,9949;
00002;017;63734209163,5682;1;-0,2268928;1;213;886,7699;884,3344;885,3033;886,6572;
00002;017;63734209166,2053;1;-0,06981317;1;214;889,4071;886,7878;887,7466;889,1822;
00002;017;63734209168,7327;0;-0,08726647;0;215;891,9341;889,4309;890,3658;891,6647;
00002;017;63734209171,1755;0;0,1745329;0;216;894,3771;891,9511;892,8901;894,1085;
00002;017;63734209173,3009;1;-0,08726647;1;217;896,5027;894,3943;895,1595;896,236;
00002;017;63734209175,7545;0;0;0;218;898,9559;896,5208;897,3553;898,5874;
00002;017;63734209178,0234;0;0,1396263;0;219;901,2245;898,9747;899,9054;900,9078;
00002;017;63734209180,3567;1;0;1;220;903,5587;901,2502;902,2424;903,3929;
00002;017;63734209183,4988;0;0,03490658;0;221;906,7004;903,5854;904,6317;905,7148;
00002;017;63734209186,6386;0;0,06981317;0;222;909,8398;907,1453;908,3572;909,4807;
00002;017;63734209189,2705;0;0,1745329;0;223;912,4717;909,8577;910,9363;912,105;
00002;017;63734209191,7505;0;0,1396263;0;224;914,9518;912,4903;913,5903;914,6824;
00002;017;63734209194,1625;0;0,2268928;0;225;917,3646;914,9765;915,9122;917,1754;
