Experience 1 passage 1 08/11/2019 16:55 Sujet : Flavien Lebrun
0,3232498;1,769769;-0,8081996;0
PosRx;PosRy;PosRz;targetNumber;condition;aim_number;PosVx;PosVy;PosVz
-0,5273015;0,7298322;0,6852813;5;1;100;396,8655
-0,3418714;0,729643;0,7273678;0;1;101;400,0203
-0,287371;0,7295592;0,7925536;3;1;102;402,9687
-0,3457124;0,7302311;0,582795;2;1;103;405,5799
-0,3575795;0,7296363;0,7379485;0;1;104;408,5868
-0,4727261;0,7299238;0,8208933;4;1;105;411,8403
-0,4879179;0,73045;0,5347324;6;1;106;415,3306
-0,3378377;0,7304431;0,7361774;0;1;107;418,2164
-0,4948304;0,730098;0,8331947;4;1;108;421,0824
-0,3540417;0,7303503;0,7341921;0;1;109;423,3174
-0,4915491;0,729984;0,8315192;4;1;110;427,193
-0,3352627;0,7300505;0,5878981;2;1;111;431,9181
-0,3254202;0,7298751;0,7275467;0;1;112;435,2168
-0,2848625;0,7297593;0,798649;3;1;113;437,5692
-0,3375721;0,7293184;0,5933922;2;1;114;441,0894
-0,3447201;0,7292932;0,7419242;0;1;115;443,8794
-0,4831623;0,7312235;0,5415211;6;1;116;447,7139
-0,3828516;0,7307353;0,6646596;1;1;117;450,4487
-0,3792433;0,7298886;0,953269;7;1;118;453,9657
-0,47671;0,7298188;0,8354971;4;1;119;457,7647
-0,4755828;0,7300251;0,8188457;4;1;120;461,8224
-0,4840578;0,7295528;0,817051;4;1;121;466,8277
-0,3282016;0,7297276;0,7103893;0;1;122;469,481
-0,3705881;0,7293651;0,9422771;7;1;123;472,7901
-0,3318678;0,7300303;0,5699106;2;1;124;478,4747
-0,3204714;0,7302968;0,662315;1;1;125;486,0006
-0,504617;0,7296341;0,6845864;5;1;126;489,5658
-0,4714974;0,7295175;0,8293845;4;1;127;492,8027
-0,3683236;0,7293769;0,6683601;1;1;128;496,0237
-0,3754929;0,7294408;0,6778169;1;1;129;498,8103
-0,3553105;0,7293379;0,5926944;2;1;130;501,5193
-0,3563514;0,7291228;0,6005126;2;1;131;504,7909
-0,3621238;0,7303218;0,5909269;2;1;132;507,4718
-0,3592103;0,7300023;0,5902324;2;1;133;510,497
-0,5091606;0,7297404;0,6932795;5;1;134;516,566
-0,4889849;0,7306573;0,8290438;4;1;135;519,9562
-0,4870681;0,7307525;0,8198159;4;1;136;523,1647
-0,5016155;0,7320886;0,6659851;5;1;137;527,0187
-0,4767326;0,7291403;0,8233576;4;1;138;531,0094
-0,3568723;0,7300958;0,6605994;1;1;139;534,2352
-0,347979;0,7301226;0,590564;2;1;140;537,0738
-0,4761639;0,7300402;0,540678;6;1;141;539,9848
-0,4974676;0,7296273;0,5456895;6;1;142;543,0808
-0,3799691;0,7298787;0,6635517;1;1;143;545,6912
-0,3553428;0,7299453;0,5891585;2;1;144;548,4388
-0,3697767;0,7297723;0,6627529;1;1;145;551,1912
-0,5318268;0,73004;0,6844947;5;1;146;554,3307
-0,3825412;0,7298926;0,6662062;1;1;147;557,1641
-0,5158783;0,7300507;0,5347832;6;1;148;560,494
-0,5314505;0,7300149;0,6834046;5;1;149;563,5433
-0,3641922;0,7300872;0,6565623;1;1;150;566,1254
-0,3765829;0,7294998;0,6632153;1;1;151;568,9169
-0,4909487;0,730261;0,5289159;6;1;152;571,8756
-0,485256;0,7298928;0,5320536;6;1;153;574,9689
-0,5326642;0,7301476;0,6832629;5;1;154;578,2616
-0,5027638;0,729636;0,5366663;6;1;155;581,7708
-0,5210359;0,7295325;0,6765108;5;1;156;584,9305
-0,522379;0,7297952;0,6806919;5;1;157;588,4402
-0,5250732;0,7297032;0,6741582;5;1;158;592,1058
-0,5291595;0,7296585;0,6739059;5;1;159;595,7531
-0,5299605;0,7294415;0,6810787;5;1;160;599,9469
-0,477665;0,7321177;0,6758995;5;2;1;41,32851
-0,2514466;0,7322919;0,7908143;3;2;2;45,1437
-0,3281058;0,7308661;0,5823479;2;2;3;47,96363
-0,3211566;0,730608;0,7415719;0;2;4;50,56082
-0,4371031;0,7306674;0,8210714;4;2;5;54,01759
-0,433303;0,731088;0,8318517;4;2;6;57,14467
-0,3639611;0,7310134;0,937652;7;2;7;60,50125
-0,2575845;0,730816;0,8024274;3;2;8;63,24379
-0,3172462;0,7303639;0,7465836;0;2;9;66,00256
-0,3471382;0,7293465;0,9333711;7;2;10;71,56354
-0,4588667;0,7303332;0,5306832;6;2;11;74,84312
-0,4522329;0,7308741;0,5298679;6;2;12;80,77857
-0,3442319;0,7302997;0,5891785;2;2;13;83,38228
-0,349435;0,7307623;0,589141;2;2;14;86,1635
-0,4440841;0,7346957;0,842332;4;2;15;89,25705
-0,3420555;0,7320839;0,6005419;2;2;16;92,60838
-0,4941924;0,7309108;0,6898057;5;2;17;95,87025
-0,3282336;0,730108;0,7557966;0;2;18;98,61743
-0,3506894;0,7300359;0,6820198;1;2;19;101,3099
-0,4574218;0,7300111;0,8448852;4;2;20;105,5758
-0,4550816;0,729763;0,8415863;4;2;21;109,4745
-0,4670109;0,7304798;0,5428746;6;2;22;112,6361
-0,4734304;0,7301067;0,5353866;6;2;23;115,7628
-0,4499999;0,7305076;0,8417245;4;2;24;118,9689
-0,3599807;0,7301287;0,6842685;1;2;25;121,7051
-0,2703075;0,7298226;0,8063096;3;2;26;125,6602
-0,3552379;0,7299279;0,950734;7;2;27;129,7208
-0,4636176;0,7302572;0,5429704;6;2;28;133,2211
-0,3293732;0,7306197;0,7634683;0;2;29;136,5787
-0,341061;0,7313948;0,6012715;2;2;30;138,9585
-0,2636986;0,73061;0,8233092;3;2;31;141,7113
-0,4358228;0,7300748;0,8555273;4;2;32;144,6432
-0,4706688;0,7306012;0,559922;6;2;33;147,7185
-0,5069281;0,730771;0,705106;5;2;34;150,8808
-0,2600991;0,7304971;0,8144877;3;2;35;153,7063
-0,3648897;0,7302868;0,9781935;7;2;36;157,8027
-0,3294418;0,7314105;0,7523113;0;2;37;160,4148
-0,3375127;0,7305943;0,759397;0;2;38;163,1341
-0,3243226;0,7310036;0,5926497;2;2;39;165,4907
-0,3576246;0,7314043;0,6840172;1;2;40;167,9024
-0,4726922;0,7309251;0,5423285;6;2;41;170,5072
-0,3420981;0,7307861;0,6699229;1;2;42;173,8737
-0,2648816;0,7302898;0,7946567;3;2;43;176,6603
-0,3382905;0,7304389;0,6069802;2;2;44;178,9608
-0,3562719;0,7302122;0,6910508;1;2;45;181,5822
-0,3332337;0,7305489;0,7605103;0;2;46;184,211
-0,3546966;0,7304133;0,6039521;2;2;47;186,8357
-0,361291;0,7303097;0,6921957;1;2;48;189,4254
-0,4645649;0,7299788;0,5484957;6;2;49;192,9347
-0,4463182;0,7303426;0,8565119;4;2;50;196,3622
-0,3531243;0,7301182;0,9687282;7;2;51;200,3286
-0,3467074;0,7305468;0,6070089;2;2;52;203,335
-0,3386538;0,7306226;0,601838;2;2;53;206,2039
-0,3277777;0,7301288;0,9633497;7;2;54;210,0444
-0,3182864;0,729821;0,7636648;0;2;55;213,1351
-0,4649932;0,7302845;0,5526837;6;2;56;216,7478
-0,4220605;0,7294778;0,8479772;4;2;57;220,4011
-0,3610458;0,7296408;0,6956801;1;2;58;223,5169
-0,3384092;0,7298768;0,6023932;2;2;59;226,164
-0,3390226;0,7295811;0,9593467;7;2;60;229,7615
-0,3254662;0,7299157;0,7740362;0;2;61;232,7768
-0,3446626;0,7301337;0,6000457;2;2;62;235,9604
-0,4977315;0,7296249;0,7122236;5;2;63;239,188
-0,267648;0,729827;0,8187357;3;2;64;242,1919
-0,3608665;0,7299054;0,6880493;1;2;65;245,0967
-0,5051888;0,729809;0,7168589;5;2;66;248,4027
-0,3320594;0,7296495;0,7744709;0;2;67;251,3523
-0,4515425;0,7295915;0,8749444;4;2;68;255,5849
-0,3295442;0,7295754;0,772827;0;2;69;258,9467
-0,3596517;0,7295746;0,6939818;1;2;70;262,0271
-0,3483909;0,7298244;0,6118263;2;2;71;265,1129
-0,4833061;0,7298242;0,5425179;6;2;72;268,618
-0,3625487;0,7298439;0,6877355;1;2;73;271,6581
-0,3730383;0,7300327;0,6982481;1;2;74;275,154
-0,4974211;0,729672;0,7152528;5;2;75;278,8809
-0,2873256;0,7297415;0,824439;3;2;76;282,0229
-0,3486633;0,7294739;0,7775779;0;2;77;285,0348
-0,2800444;0,7295992;0,8235523;3;2;78;288,1452
-0,4873858;0,7311735;0,5496507;6;2;79;291,6077
-0,3661064;0,7297252;0,6918757;1;2;80;294,3888
-0,5082628;0,7302056;0,7098463;5;2;81;297,7177
-0,4678866;0,7298741;0,5347629;6;2;82;301,5466
-0,465431;0,7297397;0,8525246;4;2;83;305,3528
-0,3498099;0,7300453;0,6096827;2;2;84;308,4518
-0,2748901;0,7297301;0,8143226;3;2;85;311,3553
-0,5119802;0,7298593;0,704278;5;2;86;314,7171
-0,3645782;0,7298416;0,6912711;1;2;87;317,7442
-0,3437648;0,7295776;0,6033618;2;2;88;320,7802
-0,4728024;0,7299149;0,5325431;6;2;89;327,015
-0,2672741;0,7294176;0,7993121;3;2;90;329,7297
-0,3522521;0,7288998;0,9703657;7;2;91;333,4935
-0,505575;0,7295741;0,7084249;5;2;92;337,1462
-0,3424208;0,729341;0,5914531;2;2;93;340,2844
-0,3493286;0,729039;0,9838039;7;2;94;343,7131
-0,2671673;0,7297338;0,8141081;3;2;95;346,7603
-0,359754;0,7292328;0,6876646;1;2;96;349,5112
-0,4790348;0,7304122;0,5534689;6;2;97;352,6057
-0,5122436;0,7296194;0,7259815;5;2;98;356,3571
-0,3304668;0,7299161;0,6157829;2;2;99;359,4296
-0,4773521;0,7303108;0,5538628;6;2;100;362,5904
-0,2695744;0,7292091;0,8128756;3;2;101;365,5727
-0,3365166;0,7292165;0,7781662;0;2;102;368,7785
-0,3554264;0,7284979;0,9769016;7;2;103;372,4312
-0,471356;0,7297111;0,5434748;6;2;104;375,6205
-0,3521999;0,7291257;0,6858467;1;2;105;378,5865
-0,3305914;0,7295511;0,7806488;0;2;106;381,6461
-0,3278283;0,7293832;0,7814746;0;2;107;385,7898
-0,5072582;0,7299236;0,7175915;5;2;108;389,253
-0,3314449;0,7297592;0,7709581;0;2;109;392,2569
-0,3425447;0,7293618;0,7887136;0;2;110;395,0277
-0,3385511;0,7296028;0,6128963;2;2;111;398,2057
-0,4655817;0,7295311;0,5474504;6;2;112;401,4609
-0,3498167;0,7287466;0,9735011;7;2;113;405,3151
-0,497;0,7307502;0,6835397;5;2;114;409,7574
-0,4395373;0,7292566;0,8458775;4;2;115;413,8374
-0,4503004;0,7290263;0,8527555;4;2;116;417,491
-0,4726112;0,7299476;0,5391927;6;2;117;421,4776
-0,4529507;0,7294334;0,8568407;4;2;118;424,861
-0,3345467;0,7297534;0,5954234;2;2;119;428,4699
-0,5011152;0,7293538;0,7082072;5;2;120;431,2279
-0,3474933;0,7292799;0,7762353;0;2;121;434,333
-0,3456492;0,729687;0,6109945;2;2;122;437,5843
-0,5124784;0,7300204;0,71428;5;2;123;441,209
-0,3747871;0,7296603;0,703317;1;2;124;445,0244
-0,462434;0,7300482;0,8656975;4;2;125;448,5081
-0,5149617;0,7301425;0,7131869;5;2;126;452,1492
-0,4627986;0,7297672;0,8465664;4;2;127;455,7856
-0,3473656;0,7300467;0,7758644;0;2;128;458,8622
-0,3616881;0,7297457;0,7030239;1;2;129;462,6472
-0,4342562;0,7295228;0,8597722;4;2;130;466,4795
-0,2518708;0,7303609;0,8090437;3;2;131;469,9529
-0,3417798;0,730183;0,6892499;1;2;132;473,1255
-0,3560963;0,7304482;0,7028966;1;2;133;476,2646
-0,3357607;0,7290332;0,9731977;7;2;134;480,1509
-0,4997074;0,7292864;0,7052408;5;2;135;484,3243
-0,2669584;0,7296333;0,8139177;3;2;136;487,2285
-0,3550115;0,7291077;0,9702545;7;2;137;490,8077
-0,270035;0,7298685;0,8101786;3;2;138;493,9798
-0,3649017;0,728705;0,9808995;7;2;139;497,9122
-0,3354473;0,7296074;0,7544661;0;2;140;501,0842
-0,472525;0,7292978;0,859823;4;2;141;505,6968
-0,4828003;0,729789;0,5366174;6;2;142;509,003
-0,4594988;0,7291566;0,8603638;4;2;143;512,6214
-0,3724574;0,7295371;0,6796336;1;2;144;516,4755
-0,4630682;0,7290328;0,8623979;4;2;145;521,2543
-0,5072038;0,7294151;0,7120433;5;2;146;525,3107
-0,5046393;0,7294483;0,7011786;5;2;147;529,4825
-0,2755814;0,7291577;0,824599;3;2;148;532,8725
-0,2747926;0,7289566;0,8271534;3;2;149;536,0888
-0,2780899;0,7289624;0,8227758;3;2;150;539,5584
-0,3676861;0,7288533;0,9862785;7;2;151;543,8581
-0,2664422;0,7297428;0,8056822;3;2;152;548,3154
-0,3711646;0,7291049;0,9718003;7;2;153;551,7932
-0,4799953;0,7298579;0,5388662;6;2;154;555,5671
-0,3578662;0,7289495;0,9709708;7;2;155;560,0369
-0,4963008;0,7291579;0,6935941;5;2;156;563,7871
-0,361352;0,7289536;0,9785309;7;2;157;567,6116
-0,3667895;0,7293558;0,9817351;7;2;158;572,4913
-0,5301431;0,7293042;0,7033427;5;2;159;577,0153
-0,3552;0,729076;0,967739;7;2;160;580,5002
